mpid,asr_breaking,eps_electronic,eps_total,last phdos peak,structure,formula
mp-20072,4.6152170442314775,4.982453555825903,12.605094229094089,640.5857281912653,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[3.64265889, -0.01306408, 4.8860651], [1.61151049, 3.2668285, 4.8860651], [-0.02109584, -0.01306408, 6.09443607]], 'a': 6.094486575628851, 'b': 6.094486579625087, 'c': 6.094486583459561, 'alpha': 36.903503149488465, 'beta': 36.90350310615188, 'gamma': 36.90350316496777, 'volume': 73.11946978037409}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.89332063, 0.89332063, 0.89332063], 'xyz': [4.674812551589129, 2.894984469370014, 14.17393097625315], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.10667937, 0.10667937, 0.10667937], 'xyz': [0.5582609884108698, 0.34571587062998577, 1.6926352937468498], 'label': 'O'}, {'species': [{'element': 'Cu', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Cu'}, {'species': [{'element': 'La', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [2.6165367699999997, 1.62035017, 7.933283135], 'label': 'La'}]}",LaCuO2
mp-2008,6.305866307068722,29.54922656545908,47.33710954909986,330.5857528058209,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[2.88893487, 0.0, 0.0], [0.0, 5.31372061, 0.0], [0.0, 0.0, 5.99385396]], 'a': 2.88893487, 'b': 5.31372061, 'c': 5.99385396, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 92.0116087424594}, 'sites': [{'species': [{'element': 'Fe', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Fe'}, {'species': [{'element': 'Fe', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [1.444467435, 2.656860305, 2.99692698], 'label': 'Fe'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.0, 0.17915712, 0.36074037], 'xyz': [0.0, 0.9519908809722432, 2.162225095256365], 'label': 'As'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.0, 0.82084288, 0.63925963], 'xyz': [0.0, 4.361729729027757, 3.8316288647436347], 'label': 'As'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.5, 0.67915712, 0.13925963], 'xyz': [1.444467435, 3.608851185972243, 0.8347018847436348], 'label': 'As'}, {'species': [{'element': 'As', 'occu': 1}], 'abc': [0.5, 0.32084288, 0.86074037], 'xyz': [1.444467435, 1.7048694240277567, 5.159152075256365], 'label': 'As'}]}",FeAs2
mp-20098,1.5369460103653196,5.177407194923035,34.980041630635434,635.285556532021,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.19978541, 0.0, -1.29610121], [-0.39999147, 4.18069423, -1.29610121], [-0.01707814, -0.0187901, 7.39704066]], 'a': 4.395233308552838, 'b': 4.395233300678306, 'c': 7.397084240186609, 'alpha': 107.28304239974139, 'beta': 107.2830423140469, 'gamma': 89.99999998003045, 'volume': 129.67281568881637}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.0, 0.5, 0.0], 'xyz': [-0.199995735, 2.090347115, -0.648050605], 'label': 'O', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.5, 0.0, 0.0], 'xyz': [2.099892705, 0.0, -0.648050605], 'label': 'O', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.83716173, 0.83716173, 0.67432346], 'xyz': [3.1695258779987516, 3.4872466089420726, 2.8179053891744967], 'label': 'O', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.16283827, 0.16283827, 0.32567654], 'xyz': [0.6131899220012482, 0.6746575210579282, 1.986932850825503], 'label': 'O', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.35595118, 0.35595118, 0.71190237], 'xyz': [1.3403831683586571, 1.4747463276651545, 4.343273266642509], 'label': 'Ba', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.64404882, 0.64404882, 0.28809763], 'xyz': [2.442332631641342, 2.6871578023348457, 0.46156497335749136], 'label': 'Ba', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Pb', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Pb', 'properties': {'magmom': 1.0}}]}",Ba2PbO4
mp-20187,2.4276177275301487,6.1075793849988305,9.032960733964043,351.58575113838333,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.52488728, 0.0, -2.4378368], [-1.07568679, 5.41915837, -2.4378368], [-0.06002787, -0.07311438, 7.34342293]], 'a': 6.038826684062065, 'b': 6.038826688418521, 'c': 7.344032229408399, 'alpha': 114.27636466925031, 'beta': 114.2763646848526, 'gamma': 89.99999999984412, 'volume': 217.89431663098966}, 'sites': [{'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [2.224600245, 2.709579185, -2.4378368], 'label': 'Li'}, {'species': [{'element': 'Li', 'occu': 1}], 'abc': [0.75, 0.25, 0.5], 'xyz': [3.8447298274999993, 1.3182324025, 1.233874665], 'label': 'Li'}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.86770705, 0.875, 0.25], 'xyz': [3.837750734561324, 4.72348497875, -2.4125796456094397], 'label': 'Se'}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.625, 0.13229295, 0.75], 'xyz': [3.2657278687748694, 0.6620806622844915, 3.66141057560944], 'label': 'Se'}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.38229295, 0.375, 0.25], 'xyz': [1.693735942938676, 2.0139057937500002, -0.010300889390560064], 'label': 'Se'}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.125, 0.61770705, 0.75], 'xyz': [-0.018869306274869588, 3.292616545215509, 3.69696861939056], 'label': 'Se'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.25, 0.75, 0.5], 'xyz': [0.5444427924999998, 4.0278115875000005, 1.233874665], 'label': 'In'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'In'}]}",LiInSe2
mp-20210,2.3656969314472724,8.327761912951349,13.444618557868983,496.5857396251232,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.40564178, -0.29302455, -3.06458601], [-3.43802818, 5.51239174, 0.08768054], [-0.09935382, 0.08266602, 6.49595902]], 'a': 6.22081295758617, 'b': 6.497244672843176, 'c': 6.497244680780507, 'alpha': 88.14451640717193, 'beta': 120.42592859704207, 'gamma': 120.42592858548596, 'volume': 186.17843049550635}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.62442704, 0.1362363, 0.74904183], 'xyz': [2.832624490296507, 0.6299357093039466, 2.9640799332476977], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.37557296, 0.8637637, 0.25095817], 'xyz': [-0.9643647102965068, 4.6720975006960535, 0.5549736167523016], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.87557296, 0.75095817, 0.3637637], 'xyz': [2.115077110380704, 3.9130821380968213, -0.2544301379237033], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.12442704, 0.24904183, 0.6362363], 'xyz': [-0.24681733038070408, 1.3889510719031781, 3.773483687923704], 'label': 'O'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [0.9838068, 2.609683595, -1.488452735], 'label': 'Ag'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.0, 0.5, 0.5], 'xyz': [-1.768691, 2.7975288799999998, 3.29181978], 'label': 'Ag'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.0, 0.5, 0.0], 'xyz': [-1.71901409, 2.75619587, 0.04384027], 'label': 'Ag'}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.5, 0.0, 0.0], 'xyz': [2.70282089, -0.146512275, -1.532293005], 'label': 'Ag'}, {'species': [{'element': 'Pb', 'occu': 1}], 'abc': [0.25, 0.11604908, 0.38395092], 'xyz': [0.9142834471024112, 0.5981915469583375, 1.7381581855122015], 'label': 'Pb'}, {'species': [{'element': 'Pb', 'occu': 1}], 'abc': [0.75, 0.88395092, 0.61604908], 'xyz': [0.9539763328975889, 4.703841663041663, 1.7808953644877987], 'label': 'Pb'}]}",Ag2PbO2
mp-20256,1.839961724439384,6.764151577250005,14.337927492101473,263.5857581257411,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[6.35619198, 0.0, -2.64358281], [-1.38326782, 6.81519704, -3.325909], [-0.00664389, 0.00547688, 8.94718464]], 'a': 6.884018198693537, 'b': 7.7085673916852615, 'c': 8.94718878306146, 'alpha': 115.5171683934526, 'beta': 112.62529466262443, 'gamma': 89.99999996075451, 'volume': 387.59652388016707}, 'sites': [{'species': [{'element': 'P', 'occu': 1}], 'abc': [0.40288558, 0.09270245, 0.80577115], 'xyz': [2.427232321647716, 0.6361985747367601, 5.836001950173205], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.59711442, 0.90729755, 0.19422885], 'xyz': [2.5390479483522848, 6.18447534526324, -2.8583091201732063], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.09711442, 0.2869313, 0.19422885], 'xyz': [0.2190846285913592, 1.9565571145473402, 0.5267639789980438], 'label': 'P'}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.90288558, 0.7130687, 0.80577115], 'xyz': [4.7471956414086405, 4.86411680545266, 2.4509288510019562], 'label': 'P'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.81558495, 0.01655965, 0.6311699], 'xyz': [5.156914663856327, 0.11631411946534799, 3.4360513916237765], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.75, 0.5, 0.0], 'xyz': [4.075510075, 3.40759852, -3.6456416075], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.31558495, 0.61461025, 0.6311699], 'xyz': [1.151554524144635, 4.192146798355572, 2.768780923628376], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.68441505, 0.38538975, 0.3688301], 'xyz': [3.814725745855365, 2.628527121644428, 0.2089119063716236], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.25, 0.5, 0.0], 'xyz': [0.8974140850000001, 3.40759852, -2.3238502025], 'label': 'K'}, {'species': [{'element': 'K', 'occu': 1}], 'abc': [0.18441505, 0.98344035, 0.3688301], 'xyz': [-0.19063439385632697, 6.704359800534652, -0.458358561623776], 'label': 'K'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.25, 0.0, 0.0], 'xyz': [1.589047995, 0.0, -0.6608957025], 'label': 'In'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.75, 0.0, 0.0], 'xyz': [4.767143985000001, 0.0, -1.9826871074999999], 'label': 'In'}]}",K3InP2
mp-20282,1.216774467086804,3.0146602777918488,15.57295240459626,366.5857499473565,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[6.00826109, 0.02467338, 3.26434248], [1.95261538, 5.68217416, 3.26434248], [0.03441861, 0.02467338, 6.8376859]], 'a': 6.83781704405881, 'b': 6.837817037148391, 'c': 6.837817040799919, 'alpha': 61.195521005920654, 'beta': 61.19552100783894, 'gamma': 61.19552104525364, 'volume': 232.1467819869665}, 'sites': [{'species': [{'element': 'F', 'occu': 1}], 'abc': [0.29087111, 0.77366247, 0.18563107], 'xyz': [3.264683973671111, 4.407841814953744, 4.744289136521391], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.77366247, 0.18563107, 0.29087111], 'xyz': [5.020843576877507, 1.0810537107892517, 5.120347940975928], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.18563107, 0.29087111, 0.77366247], 'xyz': [1.7099077247863048, 1.6764493191764827, 6.845527270464779], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.68563107, 0.27366247, 0.79087111], 'xyz': [4.681028712122212, 1.5914281149537435, 8.539190890975927], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.79087111, 0.68563107, 0.27366247], 'xyz': [6.099952971532534, 3.922140790789251, 6.691026800464779], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'F', 'occu': 1}], 'abc': [0.27366247, 0.79087111, 0.68563107], 'xyz': [3.2121011316801766, 4.517536399176483, 8.163132086521392], 'label': 'F', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.24054085, 0.24054085, 0.24054085], 'xyz': [1.923195074544018, 1.378664913889582, 3.215158208079631], 'label': 'Cs', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Cs', 'occu': 1}], 'abc': [0.74054085, 0.74054085, 0.74054085], 'xyz': [5.920842614544018, 4.244425373889582, 9.89834363807963], 'label': 'Cs', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Pb', 'occu': 1}], 'abc': [0.99449451, 0.99449451, 0.99449451], 'xyz': [7.951277062890011, 5.699966088890149, 13.292782438893978], 'label': 'Pb', 'properties': {'magmom': 1.0}}, {'species': [{'element': 'Pb', 'occu': 1}], 'abc': [0.49449451, 0.49449451, 0.49449451], 'xyz': [3.953629522890011, 2.834205628890149, 6.609597008893979], 'label': 'Pb', 'properties': {'magmom': 1.0}}]}",CsPbF3
mp-20289,21.819672514993854,6.186777700708139,15.06539363322056,270.5857575699285,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[-1.92905356, -3.3412191, 2e-08], [1.92905356, -3.3412191, 2e-08], [-0.0, -2.2274798, 6.70193377]], 'a': 3.858107400209782, 'b': 3.858107400209782, 'c': 7.062406283758706, 'alpha': 74.14855853242554, 'beta': 74.14855853242554, 'gamma': 59.9999951949161, 'volume': 86.3931616686554}, 'sites': [{'species': [{'element': 'Na', 'occu': 1}], 'abc': [0.5, 0.5, 0.5], 'xyz': [0.0, -4.454959, 3.350966905], 'label': 'Na', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.0, 0.0, -0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'In', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.25996713, 0.25996713, 0.2200986], 'xyz': [0.0, -2.2274794657646457, 1.4750862504684072], 'label': 'S', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.74003287, 0.74003287, 0.7799014], 'xyz': [0.0, -6.682438534235353, 5.226847559531593], 'label': 'S', 'properties': {'magmom': -0.0}}]}",NaInS2
mp-2030,0.5012692272307258,16.555561495165207,20.94974066342641,439.5857441510256,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[5.65582249, 0.0, 0.0], [0.0, 5.65582249, 0.0], [0.0, 0.0, 5.65582249]], 'a': 5.65582249, 'b': 5.65582249, 'c': 5.65582249, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 180.92030513702264}, 'sites': [{'species': [{'element': 'S', 'occu': 1}], 'abc': [0.38719899, 0.11280101, 0.88719899], 'xyz': [2.1899287557472853, 0.637982489252715, 5.017840000747285], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.11280101, 0.88719899, 0.38719899], 'xyz': [0.637982489252715, 5.017840000747285, 2.1899287557472853], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.88719899, 0.38719899, 0.11280101], 'xyz': [5.017840000747285, 2.1899287557472853, 0.637982489252715], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.61280101, 0.61280101, 0.61280101], 'xyz': [3.465893734252715, 3.465893734252715, 3.465893734252715], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.38719899, 0.38719899, 0.38719899], 'xyz': [2.1899287557472853, 2.1899287557472853, 2.1899287557472853], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.11280101, 0.61280101, 0.88719899], 'xyz': [0.637982489252715, 3.465893734252715, 5.017840000747285], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.88719899, 0.11280101, 0.61280101], 'xyz': [5.017840000747285, 0.637982489252715, 3.465893734252715], 'label': 'S'}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.61280101, 0.88719899, 0.11280101], 'xyz': [3.465893734252715, 5.017840000747285, 0.637982489252715], 'label': 'S'}, {'species': [{'element': 'Ru', 'occu': 1}], 'abc': [0.0, 0.5, 0.5], 'xyz': [0.0, 2.827911245, 2.827911245], 'label': 'Ru'}, {'species': [{'element': 'Ru', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [2.827911245, 2.827911245, 0.0], 'label': 'Ru'}, {'species': [{'element': 'Ru', 'occu': 1}], 'abc': [0.5, 0.0, 0.5], 'xyz': [2.827911245, 0.0, 2.827911245], 'label': 'Ru'}, {'species': [{'element': 'Ru', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'Ru'}]}",RuS2
mp-20329,7.758967935097152,5.732455594455504,9.148089405479217,571.5857336699888,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.33555091, 0.0, 0.0], [-1.66777545, 2.88867256, 0.0], [-0.0, 0.0, 12.82671236]], 'a': 3.33555091, 'b': 3.3355515451750484, 'c': 12.82671236, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999360159248, 'volume': 123.58940612995771}, 'sites': [{'species': [{'element': 'In', 'occu': 1}], 'abc': [0.0, -0.0, -0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'In', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.0, -0.0, 0.5], 'xyz': [0.0, 0.0, 6.41335618], 'label': 'In', 'properties': {'magmom': 0.0}}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.75], 'xyz': [1.6677771244421202, 0.96288989044248, 9.62003427], 'label': 'Ag', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.25], 'xyz': [-1.6644421199085713e-06, 1.92578266955752, 3.20667809], 'label': 'Ag', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.9149106], 'xyz': [1.6677771244421202, 0.96288989044248, 11.735295101315016], 'label': 'O', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.4149106], 'xyz': [-1.6644421199085713e-06, 1.92578266955752, 5.321938921315017], 'label': 'O', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.333333, 0.666667, 0.0850894], 'xyz': [-1.6644421199085713e-06, 1.92578266955752, 1.091417258684984], 'label': 'O', 'properties': {'magmom': -0.0}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.666667, 0.333333, 0.5850894], 'xyz': [1.6677771244421202, 0.96288989044248, 7.504773438684984], 'label': 'O', 'properties': {'magmom': -0.0}}]}",InAgO2
mp-20351,1.1371287313320582,16.733806187554677,19.782793984764954,331.5857527264192,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[3.64773423, 0.0, 2.10602034], [1.21591141, 3.43911681, 2.10602034], [0.0, 0.0, 4.21204068]], 'a': 4.212040679434068, 'b': 4.212040676713186, 'c': 4.21204068, 'alpha': 59.99999997418664, 'beta': 59.999999995555385, 'gamma': 59.99999997566818, 'volume': 52.83998339624193}, 'sites': [{'species': [{'element': 'P', 'occu': 1}], 'abc': [0.25, 0.25, 0.25], 'xyz': [1.21591141, 0.8597792025, 2.10602034], 'label': 'P'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.0, 0.0, 0.0], 'xyz': [0.0, 0.0, 0.0], 'label': 'In'}]}",InP
mp-20352,4.728348463717088,4.867300119992307,27.13131830291612,620.585729779301,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'lattice': {'matrix': [[4.18329018, 0.0, -0.79236393], [-0.15008297, 4.18059706, -0.79236393], [-0.00811335, -0.00840985, 11.39620042]], 'a': 4.257670410876055, 'b': 4.2576704045204945, 'c': 11.39620641111916, 'alpha': 100.7662165152206, 'beta': 100.76621647354929, 'gamma': 90.00000005379829, 'volume': 199.24841558221382}, 'sites': [{'species': [{'element': 'O', 'occu': 1}], 'abc': [0.8013765, 0.8013765, 0.60275301], 'xyz': [3.227227131590882, 3.345163177451942, 5.599130439818974], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.1986235, 0.1986235, 0.39724699], 'xyz': [0.7978667284091187, 0.8270240325480586, 4.212342120181026], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.91608708, 0.41608708, 0.83217415], 'xyz': [3.7630587809039446, 1.7324939635766072, 8.428056644881092], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.41608708, 0.91608708, 0.83217415], 'xyz': [1.5963722059039445, 3.8227924935766078, 8.428056644881092], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.08391292, 0.58391292, 0.16782585], 'xyz': [0.2620350790960557, 2.4396932464233925, 1.3834159151189058], 'label': 'O'}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.58391292, 0.08391292, 0.16782585], 'xyz': [2.428721654096056, 0.3493947164233927, 1.3834159151189058], 'label': 'O'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.89716341, 0.89716341, 0.79432681], 'xyz': [3.612001282336273, 3.7439985448624964, 7.630547674939658], 'label': 'In'}, {'species': [{'element': 'In', 'occu': 1}], 'abc': [0.10283659, 0.10283659, 0.20567319], 'xyz': [0.4130925776637275, 0.428188665137504, 2.1809248850603424], 'label': 'In'}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.68302095, 0.68302095, 0.3660419], 'xyz': [2.751795194071684, 2.852357018015692, 3.089084526088931], 'label': 'Ba'}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.31697905, 0.31697905, 0.6339581], 'xyz': [1.2732986659283154, 1.319830191984308, 6.722388033911069], 'label': 'Ba'}, {'species': [{'element': 'Ba', 'occu': 1}], 'abc': [0.5, 0.5, 0.0], 'xyz': [2.0166036050000002, 2.09029853, -0.79236393], 'label': 'Ba'}]}",Ba3In2O6
