,formula,chemsys_abc,phase,gfa
2113,Al25Nb20Ni55,Al-Nb-Ni,AC,0
2114,Al30Nb50Ni20,Al-Nb-Ni,AC,0
2115,Al43Nb35Ni22,Al-Nb-Ni,AC,0
2116,Al25Nb75Ni0,Al-Nb-Ni,CR,0
2117,Al32Nb33Ni35,Al-Nb-Ni,CR,0
2118,Al33Nb62Ni5,Al-Nb-Ni,CR,0
2119,Al35Nb65Ni0,Al-Nb-Ni,CR,0
2120,Al49Nb33Ni18,Al-Nb-Ni,CR,0
2121,Al24Nb11Ti65,Al-Nb-Ti,AM,1
2122,Al25Nb25Ti50,Al-Nb-Ti,AM,1
2123,Al28.5Nb23.9Ti47.6,Al-Nb-Ti,AM,1
2124,Al37.5Nb12.5Ti50,Al-Nb-Ti,AM,1
2125,Al65Nd15Ni20,Al-Nd-Ni,AM,1
2126,Al70Nd10Ni20,Al-Nd-Ni,AM,1
2127,Al70Nd15Ni15,Al-Nd-Ni,AM,1
2128,Al74Nd10Ni16,Al-Nd-Ni,AM,1
2129,Al75Nd10Ni15,Al-Nd-Ni,AM,1
2130,Al75Nd15Ni10,Al-Nd-Ni,AM,1
2131,Al79Nd10Ni11,Al-Nd-Ni,AM,1
2132,Al80Nd5Ni15,Al-Nd-Ni,AM,1
2133,Al80Nd10Ni10,Al-Nd-Ni,AM,1
2134,Al81Nd9Ni10,Al-Nd-Ni,AM,1
2135,Al83Nd7Ni10,Al-Nd-Ni,AM,1
2136,Al83Nd9Ni8,Al-Nd-Ni,AM,1
2137,Al84Nd10Ni6,Al-Nd-Ni,AM,1
2138,Al85Nd5Ni10,Al-Nd-Ni,AM,1
2139,Al85Nd7Ni8,Al-Nd-Ni,AM,1
2140,Al85Nd9Ni6,Al-Nd-Ni,AM,1
2141,Al85Nd10Ni5,Al-Nd-Ni,AM,1
2142,Al86Nd14Ni0,Al-Nd-Ni,AM,1
2143,Al87Nd5Ni8,Al-Nd-Ni,AM,1
2144,Al87Nd7Ni6,Al-Nd-Ni,AM,1
2145,Al88Nd10Ni2,Al-Nd-Ni,AM,1
2146,Al88Nd12Ni0,Al-Nd-Ni,AM,1
2147,Al90Nd5Ni5,Al-Nd-Ni,AM,1
2148,Al90Nd10Ni0,Al-Nd-Ni,AM,1
2149,Al92Nd8Ni0,Al-Nd-Ni,AM,1
2150,Al80Nd15Ni5,Al-Nd-Ni,AC,0
2151,Al65Nd20Ni15,Al-Nd-Ni,CR,0
2152,Al70Nd20Ni10,Al-Nd-Ni,CR,0
2153,Al75Nd5Ni20,Al-Nd-Ni,CR,0
2154,Al75Nd20Ni5,Al-Nd-Ni,CR,0
2155,Al94Nd6Ni0,Al-Nd-Ni,CR,0
2156,Al25Nd55Ni20,Al-Nd-Ni,AM,1
2157,Al80Nd2Ni18,Al-Nd-Ni,AM,1
2158,Al80Nd4Ni16,Al-Nd-Ni,AM,1
2159,Al80Nd8Ni12,Al-Nd-Ni,AM,1
2160,Al80Nd10Ni10,Al-Nd-Ni,AM,1
2161,Al80Nd12Ni8,Al-Nd-Ni,AM,1
2162,Al82Nd2Ni16,Al-Nd-Ni,AM,1
2163,Al82Nd4Ni14,Al-Nd-Ni,AM,1
2164,Al82Nd6Ni12,Al-Nd-Ni,AM,1
2165,Al82Nd8Ni10,Al-Nd-Ni,AM,1
2166,Al82Nd10Ni8,Al-Nd-Ni,AM,1
2167,Al84Nd1Ni15,Al-Nd-Ni,AM,1
2168,Al84Nd2Ni14,Al-Nd-Ni,AM,1
2169,Al84Nd4Ni12,Al-Nd-Ni,AM,1
2170,Al84Nd6Ni10,Al-Nd-Ni,AM,1
2171,Al84Nd8Ni8,Al-Nd-Ni,AM,1
2172,Al84Nd10Ni6,Al-Nd-Ni,AM,1
2173,Al84Nd12Ni4,Al-Nd-Ni,AM,1
2174,Al85Nd2Ni13,Al-Nd-Ni,AM,1
2175,Al86Nd1Ni13,Al-Nd-Ni,AM,1
2176,Al86Nd2Ni12,Al-Nd-Ni,AM,1
2177,Al86Nd4Ni10,Al-Nd-Ni,AM,1
2178,Al86Nd6Ni8,Al-Nd-Ni,AM,1
2179,Al86Nd8Ni6,Al-Nd-Ni,AM,1
2180,Al86Nd10Ni4,Al-Nd-Ni,AM,1
2181,Al88Nd1Ni11,Al-Nd-Ni,AM,1
2182,Al88Nd2Ni10,Al-Nd-Ni,AM,1
2183,Al88Nd4Ni8,Al-Nd-Ni,AM,1
2184,Al88Nd6Ni6,Al-Nd-Ni,AM,1
2185,Al88Nd8Ni4,Al-Nd-Ni,AM,1
2186,Al88Nd10Ni2,Al-Nd-Ni,AM,1
2187,Al88Nd12Ni0,Al-Nd-Ni,AM,1
2188,Al90Nd2Ni8,Al-Nd-Ni,AM,1
2189,Al90Nd3Ni7,Al-Nd-Ni,AM,1
2190,Al90Nd4Ni6,Al-Nd-Ni,AM,1
2191,Al90Nd6Ni4,Al-Nd-Ni,AM,1
2192,Al90Nd8Ni2,Al-Nd-Ni,AM,1
2193,Al90Nd10Ni0,Al-Nd-Ni,AM,1
2194,Al92Nd8Ni0,Al-Nd-Ni,AM,1
2195,Al86Nd14Ni0,Al-Nd-Ni,AC,0
2196,Al90Nd1Ni9,Al-Nd-Ni,AC,0
2197,Al92Nd2Ni6,Al-Nd-Ni,AC,0
2198,Al92Nd4Ni4,Al-Nd-Ni,AC,0
2199,Al92Nd6Ni2,Al-Nd-Ni,AC,0
2200,Al94Nd4Ni2,Al-Nd-Ni,AC,0
2201,Al94Nd6Ni0,Al-Nd-Ni,AC,0
2202,Al96Nd4Ni0,Al-Nd-Ni,AC,0
2203,Al98Nd2Ni0,Al-Nd-Ni,AC,0
2204,Al94Nd2Ni4,Al-Nd-Ni,CR,0
2205,Al96Nd2Ni2,Al-Nd-Ni,CR,0
2206,Al52Ni23Si25,Al-Ni-Si,AM,1
2207,Al66Ni10Si24,Al-Ni-Si,AM,1
2208,Al71Ni4Si25,Al-Ni-Si,AM,1
2209,Al79Ni10Si11,Al-Ni-Si,AM,1
2210,Al65Ni15Si20,Al-Ni-Si,AM,1
2211,Al65Ni16Si19,Al-Ni-Si,AM,1
2212,Al65Ni17.5Si17.5,Al-Ni-Si,AM,1
2213,Al66.5Ni15Si18.5,Al-Ni-Si,AM,1
2214,Al67.5Ni15Si17.5,Al-Ni-Si,AM,1
2215,Al70Ni13Si17,Al-Ni-Si,AM,1
2216,Al70Ni15Si15,Al-Ni-Si,AM,1
2217,Al65Ni15Sm20,Al-Ni-Sm,AM,1
2218,Al70Ni10Sm20,Al-Ni-Sm,AM,1
2219,Al70Ni15Sm15,Al-Ni-Sm,AM,1
2220,Al70Ni20Sm10,Al-Ni-Sm,AM,1
2221,Al75Ni10Sm15,Al-Ni-Sm,AM,1
2222,Al75Ni15Sm10,Al-Ni-Sm,AM,1
2223,Al78Ni10Sm12,Al-Ni-Sm,AM,1
2224,Al80Ni5Sm15,Al-Ni-Sm,AM,1
2225,Al80Ni10Sm10,Al-Ni-Sm,AM,1
2226,Al80Ni15Sm5,Al-Ni-Sm,AM,1
2227,Al81Ni10Sm9,Al-Ni-Sm,AM,1
2228,Al83Ni8Sm9,Al-Ni-Sm,AM,1
2229,Al83Ni8Sm9,Al-Ni-Sm,AM,1
2230,Al83Ni10Sm7,Al-Ni-Sm,AM,1
2231,Al84Ni0Sm16,Al-Ni-Sm,AM,1
2232,Al85Ni5Sm10,Al-Ni-Sm,AM,1
2233,Al85Ni6Sm9,Al-Ni-Sm,AM,1
2234,Al85Ni8Sm7,Al-Ni-Sm,AM,1
2235,Al85Ni10Sm5,Al-Ni-Sm,AM,1
2236,Al86Ni0Sm14,Al-Ni-Sm,AM,1
2237,Al87Ni6Sm7,Al-Ni-Sm,AM,1
2238,Al87Ni8Sm5,Al-Ni-Sm,AM,1
2239,Al88Ni0Sm12,Al-Ni-Sm,AM,1
2240,Al89Ni1Sm10,Al-Ni-Sm,AM,1
2241,Al90Ni0Sm10,Al-Ni-Sm,AM,1
2242,Al90Ni5Sm5,Al-Ni-Sm,AM,1
2243,Al92Ni0Sm8,Al-Ni-Sm,AM,1
2244,Al75Ni5Sm20,Al-Ni-Sm,AC,0
2245,Al75Ni20Sm5,Al-Ni-Sm,CR,0
2246,Al82Ni0Sm18,Al-Ni-Sm,CR,0
2247,Al94Ni0Sm6,Al-Ni-Sm,CR,0
2248,Al25Ni20Sm55,Al-Ni-Sm,AM,1
2249,Al0Ni30Ti70,Al-Ni-Ti,AM,1
2250,Al0Ni33Ti67,Al-Ni-Ti,AM,1
2251,Al0Ni40Ti60,Al-Ni-Ti,AM,1
2252,Al10Ni30Ti60,Al-Ni-Ti,AM,1
2253,Al10Ni40Ti50,Al-Ni-Ti,AM,1
2254,Al20Ni20Ti60,Al-Ni-Ti,AM,1
2255,Al20Ni30Ti50,Al-Ni-Ti,AM,1
2256,Al20Ni40Ti40,Al-Ni-Ti,AM,1
2257,Al25Ni25Ti50,Al-Ni-Ti,AM,1
2258,Al25Ni35Ti40,Al-Ni-Ti,AM,1
2259,Al0Ni50Ti50,Al-Ni-Ti,AC,0
2260,Al0Ni55Ti45,Al-Ni-Ti,AC,0
2261,Al5Ni50Ti45,Al-Ni-Ti,AC,0
2262,Al10Ni45Ti45,Al-Ni-Ti,AC,0
2263,Al0Ni75Ti25,Al-Ni-Ti,CR,0
2264,Al10Ni70Ti20,Al-Ni-Ti,CR,0
2265,Al31Ni50Ti19,Al-Ni-Ti,CR,0
2266,Al40Ni50Ti10,Al-Ni-Ti,CR,0
2267,Al0Ni40Ti60,Al-Ni-Ti,AM,1
2268,Al10Ni36Ti54,Al-Ni-Ti,AM,1
2269,Al20Ni32Ti48,Al-Ni-Ti,AM,1
2270,Al30Ni28Ti42,Al-Ni-Ti,AM,1
2271,Al10Ni25Ti65,Al-Ni-Ti,AM,1
2272,Al10Ni25Ti65,Al-Ni-Ti,AM,1
2273,Al15Ni25Ti60,Al-Ni-Ti,AM,1
2274,Al94.1Ni0Ti5.9,Al-Ni-Ti,CR,0
2275,Al95.8Ni0.7Ti3.5,Al-Ni-Ti,CR,0
2276,Al97.1Ni0Ti2.9,Al-Ni-Ti,CR,0
2277,Al98.9Ni0Ti1.1,Al-Ni-Ti,CR,0
2278,Al88.5Ni8Ti3.5,Al-Ni-Ti,CR,0
2279,Al0Ni28Ti72,Al-Ni-Ti,AM,1
2280,Al0Ni38Ti62,Al-Ni-Ti,AM,1
2281,Al0Ni63Ti37,Al-Ni-Ti,AM,1
2282,Al0Ni68Ti32,Al-Ni-Ti,AM,1
2283,Al18Ni42Ti40,Al-Ni-Ti,AM,1
2284,Al23Ni35Ti42,Al-Ni-Ti,AM,1
2285,Al25Ni30Ti45,Al-Ni-Ti,AM,1
2286,Al26Ni44Ti30,Al-Ni-Ti,AM,1
2287,Al29Ni29Ti42,Al-Ni-Ti,AM,1
2288,Al29Ni52Ti19,Al-Ni-Ti,AM,1
2289,Al30Ni25Ti45,Al-Ni-Ti,AM,1
2290,Al35Ni7Ti58,Al-Ni-Ti,AM,1
2291,Al35Ni48Ti17,Al-Ni-Ti,AM,1
2292,Al36Ni19Ti45,Al-Ni-Ti,AM,1
2293,Al36Ni28Ti36,Al-Ni-Ti,AM,1
2294,Al38Ni30Ti32,Al-Ni-Ti,AM,1
2295,Al38Ni32Ti30,Al-Ni-Ti,AM,1
2296,Al40Ni37Ti23,Al-Ni-Ti,AM,1
2297,Al40Ni44Ti16,Al-Ni-Ti,AM,1
2298,Al42Ni14Ti44,Al-Ni-Ti,AM,1
2299,Al43Ni17Ti40,Al-Ni-Ti,AM,1
2300,Al43Ni35Ti22,Al-Ni-Ti,AM,1
2301,Al44Ni14Ti42,Al-Ni-Ti,AM,1
2302,Al45Ni7Ti48,Al-Ni-Ti,AM,1
2303,Al45Ni25Ti30,Al-Ni-Ti,AM,1
2304,Al45Ni42Ti13,Al-Ni-Ti,AM,1
2305,Al46Ni0Ti54,Al-Ni-Ti,AM,1
2306,Al47Ni37Ti16,Al-Ni-Ti,AM,1
2307,Al50Ni25Ti25,Al-Ni-Ti,AM,1
2308,Al51Ni7Ti42,Al-Ni-Ti,AM,1
2309,Al52Ni11Ti37,Al-Ni-Ti,AM,1
2310,Al53Ni25Ti22,Al-Ni-Ti,AM,1
2311,Al54Ni12Ti34,Al-Ni-Ti,AM,1
2312,Al57Ni0Ti43,Al-Ni-Ti,AM,1
2313,Al57Ni17Ti26,Al-Ni-Ti,AM,1
2314,Al59Ni0Ti41,Al-Ni-Ti,AM,1
2315,Al59Ni9Ti32,Al-Ni-Ti,AM,1
2316,Al60Ni30Ti10,Al-Ni-Ti,AM,1
2317,Al62Ni0Ti38,Al-Ni-Ti,AM,1
2318,Al63Ni14Ti23,Al-Ni-Ti,AM,1
2319,Al66Ni0Ti34,Al-Ni-Ti,AM,1
2320,Al67Ni10Ti23,Al-Ni-Ti,AM,1
2321,Al68Ni0Ti32,Al-Ni-Ti,AM,1
2322,Al70Ni17Ti13,Al-Ni-Ti,AM,1
2323,Al72Ni17Ti11,Al-Ni-Ti,AM,1
2324,Al0Ni72Ti28,Al-Ni-Ti,AC,0
2325,Al36Ni0Ti64,Al-Ni-Ti,AC,0
2326,Al54Ni41Ti5,Al-Ni-Ti,AC,0
2327,Al90Ni0Ti10,Al-Ni-Ti,AC,0
2328,Al0Ni0Ti1,Al-Ni-Ti,CR,0
2329,Al0Ni84Ti16,Al-Ni-Ti,CR,0
2330,Al0Ni1Ti0,Al-Ni-Ti,CR,0
2331,Al28Ni72Ti0,Al-Ni-Ti,CR,0
2332,Al41Ni54Ti5,Al-Ni-Ti,CR,0
2333,Al92Ni0Ti8,Al-Ni-Ti,CR,0
2334,Al1Ni0Ti0,Al-Ni-Ti,CR,0
2335,Al15Ni15Ti70,Al-Ni-Ti,AM,1
2336,Al20Ni20Ti60,Al-Ni-Ti,AM,1
2337,Al25Ni25Ti50,Al-Ni-Ti,AM,1
2338,Al40Ni10Ti50,Al-Ni-Ti,AM,1
2339,Al10Ni30Ti60,Al-Ni-Ti,CR,0
2340,Al10Ni40Ti50,Al-Ni-Ti,CR,0
2341,Al25Ni50Ti25,Al-Ni-Ti,CR,0
2342,Al30Ni10Ti60,Al-Ni-Ti,CR,0
2343,Al33Ni33Ti34,Al-Ni-Ti,CR,0
2344,Al50Ni30Y20,Al-Ni-Y,AM,1
2345,Al55Ni25Y20,Al-Ni-Y,AM,1
2346,Al60Ni20Y20,Al-Ni-Y,AM,1
2347,Al60Ni25Y15,Al-Ni-Y,AM,1
2348,Al65Ni20Y15,Al-Ni-Y,AM,1
2349,Al70Ni20Y10,Al-Ni-Y,AM,1
2350,Al75Ni10Y15,Al-Ni-Y,AM,1
2351,Al80Ni10Y10,Al-Ni-Y,AM,1
2352,Al80Ni15Y5,Al-Ni-Y,AM,1
2353,Al82Ni5Y13,Al-Ni-Y,AM,1
2354,Al82Ni8Y10,Al-Ni-Y,AM,1
2355,Al85Ni0Y15,Al-Ni-Y,AM,1
2356,Al85Ni5Y10,Al-Ni-Y,AM,1
2357,Al85Ni10Y5,Al-Ni-Y,AM,1
2358,Al86Ni0Y14,Al-Ni-Y,AM,1
2359,Al87Ni0Y13,Al-Ni-Y,AM,1
2360,Al87Ni3Y10,Al-Ni-Y,AM,1
2361,Al87Ni5Y8,Al-Ni-Y,AM,1
2362,Al87Ni10Y3,Al-Ni-Y,AM,1
2363,Al88Ni0Y12,Al-Ni-Y,AM,1
2364,Al89Ni0Y11,Al-Ni-Y,AM,1
2365,Al90Ni0Y10,Al-Ni-Y,AM,1
2366,Al90Ni5Y5,Al-Ni-Y,AM,1
2367,Al91Ni0Y9,Al-Ni-Y,AM,1
2368,Al92Ni0Y8,Al-Ni-Y,AM,1
2369,Al80Ni5Y15,Al-Ni-Y,AC,0
2370,Al90Ni5Y5,Al-Ni-Y,AC,0
2371,Al70Ni10Y20,Al-Ni-Y,CR,0
2372,Al86Ni0Y14,Al-Ni-Y,CR,0
2373,Al90Ni10Y0,Al-Ni-Y,CR,0
2374,Al92Ni0Y8,Al-Ni-Y,CR,0
2375,Al60Ni20Y20,Al-Ni-Y,AM,1
2376,Al65Ni20Y15,Al-Ni-Y,AM,1
2377,Al70Ni15Y15,Al-Ni-Y,AM,1
2378,Al75Ni10Y15,Al-Ni-Y,AM,1
2379,Al75Ni15Y10,Al-Ni-Y,AM,1
2380,Al78Ni15Y7,Al-Ni-Y,AM,1
2381,Al80Ni10Y10,Al-Ni-Y,AM,1
2382,Al80Ni15Y5,Al-Ni-Y,AM,1
2383,Al85Ni5Y10,Al-Ni-Y,AM,1
2384,Al85Ni10Y5,Al-Ni-Y,AM,1
2385,Al87Ni5Y8,Al-Ni-Y,AM,1
2386,Al88Ni0Y12,Al-Ni-Y,AM,1
2387,Al88Ni10Y2,Al-Ni-Y,AM,1
2388,Al90Ni0Y10,Al-Ni-Y,AM,1
2389,Al90Ni5Y5,Al-Ni-Y,AM,1
2390,Al65Ni15Y20,Al-Ni-Y,AC,0
2391,Al80Ni5Y15,Al-Ni-Y,AC,0
2392,Al70Ni10Y20,Al-Ni-Y,CR,0
2393,Al70Ni20Y10,Al-Ni-Y,CR,0
2394,Al75Ni5Y20,Al-Ni-Y,CR,0
2395,Al75Ni20Y5,Al-Ni-Y,CR,0
2396,Al86Ni0Y14,Al-Ni-Y,CR,0
2397,Al92Ni0Y8,Al-Ni-Y,CR,0
2398,Al87Ni5Y8,Al-Ni-Y,AM,1
2399,Al88Ni9Y3,Al-Ni-Y,AM,1
2400,Al85Ni5Y10,Al-Ni-Y,CR,0
2401,Al85Ni7.5Y7.5,Al-Ni-Y,CR,0
2402,Al88.5Ni8Y3.5,Al-Ni-Y,CR,0
2403,Al25Ni20Y55,Al-Ni-Y,AM,1
2404,Al85Ni5Y10,Al-Ni-Y,AM,1
2405,Al85Ni10Y5,Al-Ni-Y,AM,1
2406,Al60Ni30Zr10,Al-Ni-Zr,AM,1
2407,Al65Ni20Zr15,Al-Ni-Zr,AM,1
2408,Al70Ni20Zr10,Al-Ni-Zr,AM,1
2409,Al80Ni15Zr5,Al-Ni-Zr,AM,1
2410,Al82Ni13Zr5,Al-Ni-Zr,AM,1
2411,Al83Ni10Zr7,Al-Ni-Zr,AM,1
2412,Al84Ni10Zr6,Al-Ni-Zr,AM,1
2413,Al85Ni10Zr5,Al-Ni-Zr,AM,1
2414,Al86Ni9Zr5,Al-Ni-Zr,AM,1
2415,Al86Ni10Zr4,Al-Ni-Zr,AM,1
2416,Al87Ni10Zr3,Al-Ni-Zr,AM,1
2417,Al70Ni15Zr15,Al-Ni-Zr,AC,0
2418,Al70Ni25Zr5,Al-Ni-Zr,AC,0
2419,Al82Ni10Zr8,Al-Ni-Zr,AC,0
2420,Al83Ni15Zr2,Al-Ni-Zr,AC,0
2421,Al87.5Ni7.5Zr5,Al-Ni-Zr,AC,0
2422,Al88Ni10Zr2,Al-Ni-Zr,AC,0
2423,Al55Ni30Zr15,Al-Ni-Zr,CR,0
2424,Al60Ni20Zr20,Al-Ni-Zr,CR,0
2425,Al0Ni36Zr64,Al-Ni-Zr,AM,1
2426,Al5Ni34.2Zr60.8,Al-Ni-Zr,AM,1
2427,Al10Ni32.4Zr57.6,Al-Ni-Zr,AM,1
2428,Al15Ni30.6Zr54.4,Al-Ni-Zr,AM,1
2429,Al20Ni28.8Zr51.2,Al-Ni-Zr,AM,1
2430,Al25Ni27Zr48,Al-Ni-Zr,AM,1
2431,Al0Ni20Zr80,Al-Ni-Zr,AM,1
2432,Al0Ni30Zr70,Al-Ni-Zr,AM,1
2433,Al0Ni40Zr60,Al-Ni-Zr,AM,1
2434,Al0Ni50Zr50,Al-Ni-Zr,AM,1
2435,Al0Ni60Zr40,Al-Ni-Zr,AM,1
2436,Al0Ni65Zr35,Al-Ni-Zr,AM,1
2437,Al5Ni15Zr80,Al-Ni-Zr,AM,1
2438,Al5Ni20Zr75,Al-Ni-Zr,AM,1
2439,Al5Ni25Zr70,Al-Ni-Zr,AM,1
2440,Al5Ni30Zr65,Al-Ni-Zr,AM,1
2441,Al5Ni35Zr60,Al-Ni-Zr,AM,1
2442,Al5Ni40Zr55,Al-Ni-Zr,AM,1
2443,Al5Ni45Zr50,Al-Ni-Zr,AM,1
2444,Al5Ni50Zr45,Al-Ni-Zr,AM,1
2445,Al5Ni55Zr40,Al-Ni-Zr,AM,1
2446,Al5Ni60Zr35,Al-Ni-Zr,AM,1
2447,Al5Ni65Zr30,Al-Ni-Zr,AM,1
2448,Al10Ni10Zr80,Al-Ni-Zr,AM,1
2449,Al10Ni15Zr75,Al-Ni-Zr,AM,1
2450,Al10Ni20Zr70,Al-Ni-Zr,AM,1
2451,Al10Ni25Zr65,Al-Ni-Zr,AM,1
2452,Al10Ni30Zr60,Al-Ni-Zr,AM,1
2453,Al10Ni35Zr55,Al-Ni-Zr,AM,1
2454,Al10Ni40Zr50,Al-Ni-Zr,AM,1
2455,Al10Ni50Zr40,Al-Ni-Zr,AM,1
2456,Al10Ni55Zr35,Al-Ni-Zr,AM,1
2457,Al10Ni60Zr30,Al-Ni-Zr,AM,1
2458,Al15Ni5Zr80,Al-Ni-Zr,AM,1
2459,Al15Ni10Zr75,Al-Ni-Zr,AM,1
2460,Al15Ni15Zr70,Al-Ni-Zr,AM,1
2461,Al15Ni20Zr65,Al-Ni-Zr,AM,1
2462,Al15Ni25Zr60,Al-Ni-Zr,AM,1
2463,Al15Ni30Zr55,Al-Ni-Zr,AM,1
2464,Al15Ni35Zr50,Al-Ni-Zr,AM,1
2465,Al15Ni40Zr45,Al-Ni-Zr,AM,1
2466,Al15Ni45Zr40,Al-Ni-Zr,AM,1
2467,Al15Ni50Zr35,Al-Ni-Zr,AM,1
2468,Al15Ni55Zr30,Al-Ni-Zr,AM,1
2469,Al20Ni10Zr70,Al-Ni-Zr,AM,1
2470,Al20Ni15Zr65,Al-Ni-Zr,AM,1
2471,Al20Ni20Zr60,Al-Ni-Zr,AM,1
2472,Al20Ni25Zr55,Al-Ni-Zr,AM,1
2473,Al20Ni30Zr50,Al-Ni-Zr,AM,1
2474,Al20Ni35Zr45,Al-Ni-Zr,AM,1
2475,Al20Ni40Zr40,Al-Ni-Zr,AM,1
2476,Al20Ni45Zr35,Al-Ni-Zr,AM,1
2477,Al20Ni50Zr30,Al-Ni-Zr,AM,1
2478,Al25Ni5Zr70,Al-Ni-Zr,AM,1
2479,Al25Ni10Zr65,Al-Ni-Zr,AM,1
2480,Al25Ni15Zr60,Al-Ni-Zr,AM,1
2481,Al25Ni20Zr55,Al-Ni-Zr,AM,1
2482,Al25Ni25Zr50,Al-Ni-Zr,AM,1
2483,Al25Ni30Zr45,Al-Ni-Zr,AM,1
2484,Al25Ni35Zr40,Al-Ni-Zr,AM,1
2485,Al25Ni40Zr35,Al-Ni-Zr,AM,1
2486,Al25Ni45Zr30,Al-Ni-Zr,AM,1
2487,Al30Ni15Zr55,Al-Ni-Zr,AM,1
2488,Al30Ni20Zr50,Al-Ni-Zr,AM,1
2489,Al30Ni25Zr45,Al-Ni-Zr,AM,1
2490,Al30Ni30Zr40,Al-Ni-Zr,AM,1
2491,Al30Ni35Zr35,Al-Ni-Zr,AM,1
2492,Al30Ni40Zr30,Al-Ni-Zr,AM,1
2493,Al35Ni20Zr45,Al-Ni-Zr,AM,1
2494,Al35Ni35Zr30,Al-Ni-Zr,AM,1
2495,Al45Ni10Zr45,Al-Ni-Zr,AM,1
2496,Al60Ni20Zr20,Al-Ni-Zr,AM,1
2497,Al65Ni20Zr15,Al-Ni-Zr,AM,1
2498,Al70Ni20Zr10,Al-Ni-Zr,AM,1
2499,Al5Ni85Zr10,Al-Ni-Zr,AC,0
2500,Al70Ni15Zr15,Al-Ni-Zr,AC,0
2501,Al70Ni25Zr5,Al-Ni-Zr,AC,0
2502,Al5Ni10Zr85,Al-Ni-Zr,CR,0
2503,Al10Ni5Zr85,Al-Ni-Zr,CR,0
2504,Al10Ni70Zr20,Al-Ni-Zr,CR,0
2505,Al10Ni80Zr10,Al-Ni-Zr,CR,0
2506,Al20Ni0Zr80,Al-Ni-Zr,CR,0
2507,Al20Ni60Zr20,Al-Ni-Zr,CR,0
2508,Al20Ni70Zr10,Al-Ni-Zr,CR,0
2509,Al25Ni0Zr75,Al-Ni-Zr,CR,0
2510,Al30Ni0Zr70,Al-Ni-Zr,CR,0
2511,Al30Ni10Zr60,Al-Ni-Zr,CR,0
2512,Al30Ni50Zr20,Al-Ni-Zr,CR,0
2513,Al30Ni60Zr10,Al-Ni-Zr,CR,0
2514,Al35Ni5Zr60,Al-Ni-Zr,CR,0
2515,Al40Ni10Zr50,Al-Ni-Zr,CR,0
2516,Al40Ni20Zr40,Al-Ni-Zr,CR,0
2517,Al40Ni30Zr30,Al-Ni-Zr,CR,0
2518,Al40Ni40Zr20,Al-Ni-Zr,CR,0
2519,Al40Ni50Zr10,Al-Ni-Zr,CR,0
2520,Al50Ni10Zr40,Al-Ni-Zr,CR,0
2521,Al50Ni20Zr30,Al-Ni-Zr,CR,0
2522,Al50Ni30Zr20,Al-Ni-Zr,CR,0
2523,Al50Ni40Zr10,Al-Ni-Zr,CR,0
2524,Al60Ni10Zr30,Al-Ni-Zr,CR,0
2525,Al60Ni20Zr20,Al-Ni-Zr,CR,0
2526,Al70Ni10Zr20,Al-Ni-Zr,CR,0
2527,Al70Ni30Zr0,Al-Ni-Zr,CR,0
2528,Al80Ni10Zr10,Al-Ni-Zr,CR,0
2529,Al80Ni20Zr0,Al-Ni-Zr,CR,0
2530,Al90Ni5Zr5,Al-Ni-Zr,CR,0
2531,Al90Ni10Zr0,Al-Ni-Zr,CR,0
2532,Al0Ni36Zr64,Al-Ni-Zr,AM,1
2533,Al5Ni34.2Zr60.8,Al-Ni-Zr,AM,1
2534,Al10Ni32.4Zr57.6,Al-Ni-Zr,AM,1
2535,Al0Ni18Zr82,Al-Ni-Zr,AM,1
2536,Al0Ni20Zr80,Al-Ni-Zr,AM,1
2537,Al0Ni68Zr32,Al-Ni-Zr,AM,1
2538,Al1Ni16Zr83,Al-Ni-Zr,AM,1
2539,Al2Ni14Zr84,Al-Ni-Zr,AM,1
2540,Al2Ni66Zr32,Al-Ni-Zr,AM,1
2541,Al4Ni12Zr84,Al-Ni-Zr,AM,1
2542,Al5Ni10Zr85,Al-Ni-Zr,AM,1
2543,Al6Ni64Zr30,Al-Ni-Zr,AM,1
2544,Al8Ni8Zr84,Al-Ni-Zr,AM,1
2545,Al9Ni62Zr29,Al-Ni-Zr,AM,1
2546,Al11Ni6Zr83,Al-Ni-Zr,AM,1
2547,Al11Ni60Zr29,Al-Ni-Zr,AM,1
2548,Al13Ni58Zr29,Al-Ni-Zr,AM,1
2549,Al14Ni4Zr82,Al-Ni-Zr,AM,1
2550,Al16Ni56Zr28,Al-Ni-Zr,AM,1
2551,Al18Ni2Zr80,Al-Ni-Zr,AM,1
2552,Al18Ni54Zr28,Al-Ni-Zr,AM,1
2553,Al20Ni2Zr78,Al-Ni-Zr,AM,1
2554,Al20Ni52Zr28,Al-Ni-Zr,AM,1
2555,Al22Ni2Zr76,Al-Ni-Zr,AM,1
2556,Al22Ni50Zr28,Al-Ni-Zr,AM,1
2557,Al24Ni2Zr74,Al-Ni-Zr,AM,1
2558,Al24Ni48Zr28,Al-Ni-Zr,AM,1
2559,Al26Ni4Zr70,Al-Ni-Zr,AM,1
2560,Al26Ni8Zr66,Al-Ni-Zr,AM,1
2561,Al26Ni46Zr28,Al-Ni-Zr,AM,1
2562,Al27Ni6Zr67,Al-Ni-Zr,AM,1
2563,Al27Ni10Zr63,Al-Ni-Zr,AM,1
2564,Al28Ni12Zr60,Al-Ni-Zr,AM,1
2565,Al28Ni44Zr28,Al-Ni-Zr,AM,1
